dt,rank,point
371037.15208699997,12673.0,63339.0
371037.141103,12674.0,63338.0
371037.129149,12675.0,63333.0
371037.117809,12676.0,63330.0
371037.107835,12677.0,63330.0
371037.095867,12678.0,63320.0
371037.0839,12679.0,63315.0
371037.070933,12680.0,63300.0
371037.06096,12681.0,63297.0
371037.048992,12682.0,63296.0
370092.391657,12261.0,66514.0
370092.380687,12262.0,66510.0
370092.369717,12263.0,66503.0
370092.359744,12264.0,66499.0
370092.348772,12265.0,66495.0
370092.338799,12266.0,66494.0
370092.32882600004,12267.0,66487.0
370092.317855,12268.0,66486.0
370092.307881,12269.0,66478.0
370092.297908,12270.0,66475.0
369677.274982,11833.0,69754.0
369677.265008,11834.0,69743.0
369677.25503400003,11835.0,69731.0
369677.243068,11836.0,69723.0
369677.234061,11837.0,69720.0
369677.22312,11838.0,69716.0
369677.213146,11839.0,69714.0
369677.20217600005,11840.0,69697.0
369677.191635,11841.0,69690.0
369677.180655,11842.0,69681.0
369454.44667800004,1.0,17836543.0
369454.435707,2.0,8365949.0
369454.42374,3.0,5714547.0
369454.412769,4.0,5075803.0
369454.40179699997,5.0,3689256.0
369454.38983,6.0,3568348.0
369454.37786300003,7.0,3091635.0
369454.366893,8.0,3008732.0
369454.355921,9.0,3006270.0
369454.34495,10.0,2720697.0
348642.672815,12407.0,69752.0
348642.661845,12408.0,69743.0
348642.649878,12409.0,69740.0
348642.638906,12410.0,69723.0
348642.62693800003,12411.0,69720.0
348642.61497,12412.0,69697.0
348642.604,12413.0,69692.0
348642.592032,12414.0,69689.0
348642.580064,12415.0,69681.0
348642.568095,12416.0,69681.0
348323.645638,11947.0,73033.0
348323.63366500003,11948.0,73023.0
348323.622699,11949.0,73021.0
348323.611729,11950.0,73020.0
348323.600758,11951.0,73020.0
348323.589788,11952.0,73016.0
348323.57881700003,11953.0,73011.0
348323.567846,11954.0,73009.0
348323.555879,11955.0,72998.0
348323.54391,11956.0,72997.0
347960.763089,11556.0,76044.0
347960.751121,11557.0,76017.0
347960.739153,11558.0,76010.0
347960.727177,11559.0,76009.0
347960.716215,11560.0,75990.0
347960.705244,11561.0,75967.0
347960.694273,11562.0,75951.0
347960.684271,11563.0,75947.0
347960.673329,11564.0,75943.0
347960.66335700004,11565.0,75930.0
347628.259801,11152.0,79228.0
347628.248829,11153.0,79226.0
347628.237861,11154.0,79226.0
347628.22689,11155.0,79226.0
347628.215919,11156.0,79215.0
347628.204947,11157.0,79180.0
347628.194975,11158.0,79176.0
347628.184004,11159.0,79175.0
347628.17403,11160.0,79175.0
347628.16306,11161.0,79170.0
347420.51488800003,1.0,20616132.0
347420.504915,2.0,8365949.0
347420.492946,3.0,7376979.0
347420.481977,4.0,5609221.0
347420.47000900004,5.0,4024765.0
347420.460035,6.0,3665593.0
347420.44806100003,7.0,3223545.0
347420.438094,8.0,3033302.0
347420.42712300003,9.0,3026637.0
347420.416153,10.0,3006270.0
285906.506712,12626.0,79236.0
285906.493745,12627.0,79230.0
285906.481758,12628.0,79228.0
285906.471804,12629.0,79226.0
285906.460834,12630.0,79215.0
285906.449862,12631.0,79209.0
285906.438892,12632.0,79182.0
285906.427416,12633.0,79180.0
285906.416445,12634.0,79175.0
285906.404477,12635.0,79175.0
285573.858926,12236.0,82281.0
285573.847956,12237.0,82280.0
285573.836985,12238.0,82265.0
285573.825016,12239.0,82249.0
285573.814046,12240.0,82245.0
285573.802079,12241.0,82242.0
285573.790111,12242.0,82231.0
285573.778144,12243.0,82228.0
285573.766174,12244.0,82224.0
285573.754207,12245.0,82207.0
285232.408223,11913.0,85584.0
285232.395258,11914.0,85576.0
285232.383291,11915.0,85576.0
285232.370324,11916.0,85575.0
285232.35735999997,11917.0,85575.0
285232.346388,11918.0,85569.0
285232.334421,11919.0,85568.0
285232.32345,11920.0,85566.0
285232.31248,11921.0,85562.0
285232.299513,11922.0,85547.0
284903.04073,11547.0,89182.0
284903.028764,11548.0,89181.0
284903.016795,11549.0,89111.0
284903.005826,11550.0,89100.0
284902.992859,11551.0,89100.0
284902.98188800004,11552.0,89097.0
284902.967926,11553.0,89086.0
284902.956955,11554.0,89074.0
284902.94498699997,11555.0,89072.0
284902.934017,11556.0,89071.0
283616.441381,11325.0,91929.0
283616.431407,11326.0,91890.0
283616.418442,11327.0,91874.0
283616.407471,11328.0,91868.0
283616.395503,11329.0,91860.0
283616.382538,11330.0,91848.0
283616.37056999997,11331.0,91847.0
283616.3596,11332.0,91846.0
283616.348629,11333.0,91845.0
283616.337658,11334.0,91830.0
283258.78881399997,11076.0,95132.0
283258.77884,11077.0,95106.0
283258.766873,11078.0,95104.0
283258.755902,11079.0,95086.0
283258.744909,11080.0,95055.0
283258.733961,11081.0,95050.0
283258.722989,11082.0,95029.0
283258.712019,11083.0,95028.0
283258.70005100005,11084.0,95009.0
283258.68908000004,11085.0,94968.0
282971.701182,10852.0,98553.0
282971.689214,10853.0,98545.0
282971.67624899995,10854.0,98537.0
282971.664281,10855.0,98530.0
282971.652314,10856.0,98475.0
282971.640345,10857.0,98450.0
282971.628652,10858.0,98433.0
282971.616685,10859.0,98411.0
282971.604717,10860.0,98400.0
282971.591752,10861.0,98382.0
282773.523243,1.0,25423737.0
282773.511275,2.0,8365949.0
282773.500304,3.0,8014411.0
282773.488336,4.0,5769329.0
282773.477366,5.0,4100519.0
